"Observed","Predicted","Data"
6.44,5.95113203463203,"Train"
6.76,5.11262052730697,"Train"
6.43,5.36150170068027,"Train"
9.52,5.90953399668325,"Train"
6.45,4.94194477911647,"Train"
4.86,6.11437112403101,"Train"
7,5.78937387387387,"Train"
4.43,5.1000561694291,"Train"
3.65,4.96324955908289,"Train"
7.48,4.76993274853801,"Train"
7.66,5.187075,"Train"
6.4,5.84707817869416,"Train"
7.28,4.85383695652174,"Train"
6.84,4.33776217228464,"Train"
7.23,5.7464650092081,"Train"
7.92,5.68145877192982,"Train"
7.39,5.32488057040998,"Train"
8.48,5.44441428571429,"Train"
3.89,5.49037301587302,"Train"
5.4,5.85508576998051,"Train"
7.29,5.21471734892788,"Train"
7.64,5.33335675675676,"Train"
8.1,5.159360670194,"Train"
6.59,5.44900765306122,"Train"
6.73,5.70938807189542,"Train"
4.28,5.2998106884058,"Train"
2.22,5.44548500881834,"Train"
5.89,4.84308808290155,"Train"
2.41,5.04581691297208,"Train"
5.38,4.08471751412429,"Train"
5.45,5.06547759856631,"Train"
7.89,4.87093091537133,"Train"
6.48,4.20791215106732,"Train"
7.93,3.98611290322581,"Train"
3.19,5.2373458781362,"Train"
8.69,4.71796614583333,"Train"
8.53,5.28427681992337,"Train"
8.59,5.78565399610136,"Train"
8.66,5.88256460674157,"Train"
8.22,6.48529620462046,"Train"
8.33,6.29263352272727,"Train"
8.93,4.48551773049645,"Train"
8.25,5.75413747645951,"Train"
8.92,5.51027024482109,"Train"
5.67,5.27792051282051,"Train"
7.92,3.91360313531353,"Train"
8.45,4.5355785440613,"Train"
8.52,5.71176111111111,"Train"
8.31,6.75568939393939,"Train"
8.41,7.33679553264605,"Train"
8.36,6.6653627946128,"Train"
7.27,6.21006568627451,"Train"
9.61,5.7605837520938,"Train"
6.98,5.26254120879121,"Train"
5.84,4.21285786802031,"Train"
8.1,4.5788708086785,"Train"
6.58,7.09094696969697,"Train"
8.39,6.49718097643098,"Train"
7.81,5.01144503546099,"Train"
8.04,6.70029029304029,"Train"
8.77,5.04987007168459,"Train"
8.12,6.36449317738792,"Train"
8.51,5.03836174242424,"Train"
8.27,4.97197905759162,"Train"
6.57,5.46540322580645,"Train"
8.56,6.9099226519337,"Train"
8.25,6.29057465277778,"Train"
7.67,6.22431020733652,"Train"
7.42,5.75185875706215,"Train"
7.92,6.00542058823529,"Train"
5.17,4.86592592592593,"Train"
8.37,6.44484706959707,"Train"
7.56,5.49933421516755,"Train"
7.91,5.13327598566308,"Train"
1.07,4.38711323763955,"Train"
8.41,6.025915,"Train"
7.62,6.31941262135922,"Train"
7.54,6.24864739884393,"Train"
8.56,6.93347735507246,"Train"
8.44,6.28565608465609,"Train"
8.34,5.57538333333333,"Train"
4.58,4.25616458333333,"Train"
7.45,4.65377140255009,"Train"
9.32,6.59656770833333,"Train"
7.92,6.46123008130081,"Train"
8.21,6.98396276595745,"Train"
7.6,5.89075383141762,"Train"
7.59,6.0575641025641,"Train"
8.76,7.2763,"Train"
8.21,6.0915594059406,"Train"
8.45,4.33867495854063,"Train"
5.35,5.45184898710866,"Train"
6.87,4.37801234567901,"Train"
8.14,5.15346078431373,"Train"
8.68,5.38507928802589,"Train"
8.46,6.58609523809524,"Train"
5.61,5.49323453608247,"Train"
2.86,4.40593806921676,"Train"
3.17,3.5484362244898,"Train"
4.08,4.86065027322404,"Train"
2.97,5.20610087719298,"Train"
3.74,4.50559105691057,"Train"
5.19,4.55934638554217,"Train"
7.95,4.55106631762653,"Train"
5.5,4.53333689839572,"Train"
3.55,4.56393087121212,"Train"
2.86,4.53065384615385,"Train"
3.7,4.03607602339181,"Train"
3.58,3.95468867924528,"Train"
3.56,4.49778220858896,"Train"
4.66,4.7488469785575,"Train"
4.52,4.74698611111111,"Train"
4.41,4.75504521276596,"Train"
3.68,4.19576278659612,"Train"
2.35,4.28466869918699,"Train"
3.26,5.25734761904762,"Train"
3.79,5.41375945945946,"Train"
3.71,4.55524378109453,"Train"
4.01,4.71670056497175,"Train"
4.55,4.65290196078431,"Train"
2.42,4.24533052434457,"Train"
4.69,3.96859259259259,"Train"
4.16,4.27880820770519,"Train"
4.74,4.97969237588652,"Train"
5.15,4.40889572649572,"Train"
3.9,4.36293879472693,"Train"
4.09,4.72311171171171,"Train"
4.23,4.20772761904762,"Train"
4.88,5.40266964285714,"Train"
4.6,4.44665877712032,"Train"
4.9,4.71592190476191,"Train"
4.75,4.57744444444444,"Train"
4.82,4.91904911433172,"Train"
4.32,4.2953883248731,"Train"
4.12,4.32393159922929,"Train"
3.66,4.45078888888889,"Train"
4.04,5.08860960144928,"Train"
4.8,5.22193686868687,"Train"
4.19,4.90725985663082,"Train"
4.74,4.66587384898711,"Train"
4.81,4.58214710884354,"Train"
4.3,4.626046875,"Train"
4.37,4.6783110516934,"Train"
5.05,4.84448224852071,"Train"
4.54,4.64601568627451,"Train"
4.55,4.75166666666667,"Train"
5.2,4.50120785440613,"Train"
4.94,4.23647905759162,"Train"
3.71,4.50506837606838,"Train"
2.99,4.15475837742505,"Train"
4.48,4.74510632183908,"Train"
4.48,4.82002621722846,"Train"
4.34,4.58787939698492,"Train"
4.8,4.64471220400729,"Train"
4.28,4.92074392361111,"Train"
4.39,4.78640106951872,"Train"
2.56,4.3725503875969,"Train"
3.59,4.43112835249042,"Train"
3.43,4.89504017094017,"Train"
4.38,4.63866835016835,"Train"
4.52,5.4266256684492,"Train"
4.59,4.73989032815199,"Train"
4.88,4.46180989583333,"Train"
4.37,4.83574736842105,"Train"
4.23,4.71027312390925,"Train"
3.07,5.7561787037037,"Train"
5.09,5.02027163904236,"Train"
4.31,4.50324157303371,"Train"
4.03,4.15981016042781,"Train"
3.58,5.80607838283828,"Train"
3.95,4.83836862745098,"Train"
4.14,5.35354676870748,"Train"
4.3,4.70921343537415,"Train"
3.46,4.51379336734694,"Train"
3.28,4.72007418699187,"Train"
3.42,5.25121604938272,"Train"
4.59,5.00352880658436,"Train"
2.29,4.89015823970037,"Train"
3.38,4.88063142857143,"Train"
4.5,4.03399259259259,"Train"
4.31,4.17740314136126,"Train"
7.92,5.02606113902848,"Train"
5.75,4.33128065630397,"Train"
2.99,5.25477671451356,"Train"
2.86,4.84404166666667,"Train"
3.38,4.30928399122807,"Train"
3.83,4.24310429447853,"Train"
3.87,4.36297916666666,"Train"
4.58,3.7481329787234,"Train"
2.93,3.49325877192983,"Train"
6.66,5.20982751937984,"Train"
5.75,5.03321189279732,"Train"
3.95,5.40459380692168,"Train"
2.84,4.02216403508772,"Train"
3.72,3.19719281045752,"Train"
3.43,3.66142041198502,"Train"
4.01,3.86352203065134,"Train"
2.54,3.92664258188825,"Train"
3.82,3.33206140350877,"Train"
1.18,3.50168172690763,"Train"
6.93,4.94789292364991,"Train"
4.42,3.92749829059829,"Train"
4.24,4.4167896039604,"Train"
4.1,4.46375678294574,"Train"
3.87,3.91727938342967,"Train"
3.77,4.03629515828678,"Train"
3.8,3.86905740740741,"Train"
4.48,4.27710109289618,"Train"
4.35,3.79182446808511,"Train"
3.68,3.6375512104283,"Train"
2.93,3.98307274401473,"Train"
1.81,3.96485240464345,"Train"
4.46,3.31310638297872,"Train"
4.07,4.06583162393162,"Train"
6.58,3.93963296903461,"Train"
3.47,3.82898970037453,"Train"
4.3,3.86375215889464,"Train"
4.04,4.74562051282051,"Train"
3.71,4.06558505154639,"Train"
3.02,3.94291954022988,"Train"
3.12,3.63709023941068,"Train"
2.49,4.03283873873874,"Train"
3.05,4.41666221033868,"Train"
3.94,4.0553544973545,"Train"
3.27,3.8968768115942,"Train"
4.1,4.08013113367174,"Train"
3.59,4.63306647940075,"Train"
3.28,4.43719316239316,"Train"
4.22,5.00849450549451,"Train"
1.74,3.64329982817869,"Train"
5.13,4.82423758865248,"Train"
3.33,4.43052920962199,"Train"
3.63,5.36138824662813,"Train"
3.51,4.96015630885122,"Train"
3.78,4.10798186528497,"Train"
3.12,4.15022674418605,"Train"
4.28,4.07119489981785,"Train"
4.72,4.01775349301397,"Train"
4.09,3.79316666666667,"Train"
4.73,4.83969230769231,"Train"
4.89,4.17381138211382,"Train"
5.02,4.61237616387337,"Train"
5.65,3.66191074681239,"Train"
3.95,4.56372045855379,"Train"
3.39,3.98002256944444,"Train"
3.72,6.41053540587219,"Train"
3.26,4.81245980392157,"Train"
3.84,5.63318760907504,"Train"
4.69,4.5975,"Train"
3.82,4.63194565217391,"Train"
4.52,4.52273905723906,"Train"
6.07,5.04086829268293,"Train"
6.21,4.51611387163561,"Train"
5.7,4.45928383838384,"Train"
6.32,4.7723361423221,"Train"
6.77,5.20837125220459,"Train"
3.8,4.53226498127341,"Train"
4.01,6.10418003565062,"Train"
4.49,5.28449171270718,"Train"
4.19,6.13137325349301,"Train"
4.38,5.65935477582846,"Train"
3.9,4.44570532646048,"Train"
4.51,4.46007731958763,"Train"
4.56,4.34778055555556,"Train"
5.88,3.89070984455959,"Train"
5,5.41806595365419,"Train"
3.96,4.25858117443869,"Train"
4.16,5.33065549828179,"Train"
4.7,4.61696384479718,"Train"
6.79,5.44303985507246,"Train"
5.31,4.52853395061728,"Train"
6.42,4.73226946107784,"Train"
4.79,4.51037835249042,"Train"
4.3,4.41734574468085,"Train"
5.55,5.0400201754386,"Train"
5.86,5.1837125748503,"Train"
5.84,4.70717810457516,"Train"
6.05,4.03047326203209,"Train"
5.51,4.12612091503268,"Train"
5.58,4.70977807971015,"Train"
1.79,4.09570277777778,"Train"
5.72,5.58432044198895,"Train"
3.37,4.73167096219931,"Train"
5.59,5.94839646464647,"Train"
4.49,7.37899908925319,"Train"
6.91,7.06791621621622,"Train"
4.92,6.92855267702936,"Train"
6.53,7.43215953654189,"Train"
6.95,6.67373703703704,"Train"
4.37,6.46101541425819,"Train"
5.4,6.25838529411765,"Train"
6.39,6.63142602040816,"Train"
6.11,6.82428137254902,"Train"
5.3,6.40512087912088,"Train"
7.97,6.86074598393574,"Train"
6.91,6.07046650326797,"Train"
3.21,4.84967077175698,"Train"
6.03,6.4794765625,"Train"
6.16,7.23747311827957,"Train"
6.03,5.97310137457045,"Train"
6.17,6.72751879084967,"Train"
4.99,6.63345695970696,"Train"
5.58,6.43008237547893,"Train"
5.4,6.73873883161512,"Train"
6.39,7.21096977547496,"Train"
5.54,5.89980762411348,"Train"
7.02,6.45117148362235,"Train"
1.14,7.18651785714286,"Train"
6.36,6.16490159574468,"Train"
4.37,5.38767452006981,"Train"
6.66,6.32395786516854,"Train"
7.4,7.23503685092127,"Train"
6.31,6.62201666666667,"Train"
6.2,5.82142449355433,"Train"
5.42,5.25139829059829,"Train"
6.38,6.51977611940299,"Train"
6.56,7.31134154351396,"Train"
6.97,6.51098847517731,"Train"
2.94,5.64563178294574,"Train"
1.34,5.17168621973929,"Train"
6.26,5.28617373737374,"Train"
6.91,6.77605412371134,"Train"
6.08,6.88286036036036,"Train"
6.89,5.65378632478633,"Train"
6.84,6.75740040650406,"Train"
7.03,7.421297319933,"Train"
6.41,6.78742724196278,"Train"
1.37,5.73066308243728,"Train"
2.93,4.82815945945946,"Train"
4.55,4.92455450733753,"Train"
5.26,4.92495438596491,"Train"
6.02,6.77448561759729,"Train"
6.4,7.60338829787234,"Train"
6.38,6.32879071969697,"Train"
7.14,6.87143703703704,"Train"
5.01,6.6191328125,"Train"
5.19,5.23810132575758,"Train"
7.15,3.6482568627451,"Train"
3.64,3.95750345423143,"Train"
4.12,4.69251851851852,"Train"
6.31,7.21918739635158,"Train"
6.22,6.75411051693405,"Train"
4.51,6.98476086956522,"Train"
3.49,4.22120224719101,"Train"
4.94,4.81128285714286,"Train"
5.04,4.97642397660819,"Train"
5.31,5.2423003875969,"Train"
5.25,5.97329326047359,"Train"
4.43,6.42917297297297,"Train"
1.32,3.65476647834275,"Train"
3.48,4.25981730769231,"Train"
3.36,5.13619829059829,"Train"
4.24,5.61948745519713,"Train"
3.46,6.98093369175627,"Train"
4.17,6.38548737373737,"Train"
1.59,3.76211714285714,"Train"
5.05,5.44689122807018,"Train"
5.07,5.38800429553265,"Train"
5.25,5.37006703910615,"Train"
5.36,5.37178092243187,"Train"
5.08,5.59651966873706,"Train"
5.55,5.09811025641026,"Train"
6.63,4.32439086294416,"Train"
3.8,4.28875495495495,"Train"
4.18,3.66800634057971,"Train"
1.37,4.66517602996255,"Train"
4.33,4.42457130124777,"Train"
2.25,6.37720087719298,"Train"
4.36,5.6696049382716,"Train"
5.14,5.1773052631579,"Train"
5.03,4.72176966292135,"Train"
5.37,5.26818181818182,"Train"
6.22,5.3817990990991,"Train"
5.49,5.24629052823315,"Train"
5.22,5.95075369458128,"Train"
3.15,3.45088409961686,"Train"
4.1,4.58267738791423,"Train"
4.89,5.07148073701843,"Train"
3.4,5.58725526315789,"Train"
5,5.59631083333333,"Train"
4.99,4.90010493827161,"Train"
5.71,5.44312925170068,"Train"
6,5.09348501872659,"Train"
5.61,5.59783068783069,"Train"
3.53,3.54619907407407,"Train"
4.6,5.43938386524823,"Train"
4.9,5.2605018115942,"Train"
4.49,4.87020392156863,"Train"
4.67,4.77766666666667,"Train"
5.42,5.2702698019802,"Train"
5.36,5.39690488656195,"Train"
5.84,5.57135405405405,"Train"
5.44,5.44164194577353,"Train"
4.83,5.16614618249534,"Train"
3.46,3.5078811965812,"Train"
4.35,4.36309003831418,"Train"
4.67,5.34647308488613,"Train"
4.44,4.80661833333333,"Train"
4.94,4.31443333333333,"Train"
5.49,5.25603968253968,"Train"
4.72,5.55001098901099,"Train"
5.21,5.26255333333333,"Train"
4.92,5.44521399176955,"Train"
4.42,5.14084369114878,"Train"
1.71,5.18973069679849,"Train"
2.01,3.52406633499171,"Train"
5.87,4.25744833333333,"Train"
4.99,4.9958902640264,"Train"
4.63,4.74502476190476,"Train"
4.54,4.99927653631285,"Train"
4.64,5.15723501872659,"Train"
4.72,5.27367518939394,"Train"
5.08,5.07234183673469,"Train"
4.97,4.74754093567251,"Train"
4.96,4.47572375690608,"Train"
3.78,4.32131615120275,"Train"
4.35,4.90178010471204,"Train"
4.15,4.65554635108481,"Train"
4.53,4.81037903225806,"Train"
5.45,5.91036069651741,"Train"
4.66,5.10954880294659,"Train"
4.86,4.9472408477842,"Train"
4.64,4.88008203799655,"Train"
4.72,5.22087666666667,"Train"
6.1,5.35878779599271,"Train"
5.92,5.29768676716918,"Train"
5.67,4.8412009009009,"Train"
3.93,4.72904035087719,"Train"
3.57,4.678125,"Train"
4.33,4.84039552238806,"Train"
3.63,4.81754861111111,"Train"
2.8,5.26622222222222,"Train"
4.42,4.85391620626151,"Train"
5.11,4.89825512104283,"Train"
5.03,6.12091493055556,"Train"
5.51,5.01912996031746,"Train"
4.71,5.0686675257732,"Train"
5.58,5.14558680555556,"Train"
6.56,5.28279749103943,"Train"
5.63,5.0658591954023,"Train"
5.53,5.08137521815009,"Train"
4.6,4.4929029209622,"Train"
3.81,4.46581630824373,"Train"
1.67,4.53205026455026,"Train"
4.27,5.08648359240069,"Train"
3.31,5.99928446771379,"Train"
3.99,5.21714534883721,"Train"
4.5,5.20662031558185,"Train"
5.65,5.46911256544503,"Train"
4.61,5.64647591522158,"Train"
4.75,5.42297843137255,"Train"
4.46,5.12703714285714,"Train"
7.11,5.37734865900383,"Train"
4.8,4.99952261306533,"Train"
4.35,3.81161081081081,"Train"
6.04,5.51331702898551,"Train"
4.88,5.20857194899818,"Train"
2.18,5.58348710865562,"Train"
4.12,5.36064770459082,"Train"
4.6,4.79911879432624,"Train"
4.85,5.13803886010363,"Train"
5.62,5.92966977225673,"Train"
4.92,6.18419945355191,"Train"
5.66,5.45700184162063,"Train"
5.49,5.26856510416667,"Train"
6.33,5.45634943181818,"Train"
1.17,4.94841878172589,"Train"
6.52,5.80806481481481,"Train"
7.13,5.30524450549451,"Train"
5.91,5.26989963167587,"Train"
2.95,4.29213172043011,"Train"
5.2,3.67325709219858,"Train"
4.62,4.16373569023569,"Train"
5.14,4.45399113475177,"Train"
5.86,5.91254712041885,"Train"
4.68,5.22173333333333,"Train"
3.29,6.32867955801105,"Train"
4.24,5.12214402173913,"Train"
3.46,5.36438023450586,"Train"
4.46,5.97369722222222,"Train"
5.44,5.65841370558376,"Train"
5.85,5.89897985347985,"Train"
5.38,6.11623497267759,"Train"
5.4,5.29162267343486,"Train"
5.92,5.10908707865169,"Train"
6.86,4.80787008547008,"Train"
4.96,5.70595614035088,"Train"
5.69,5.46285047619048,"Train"
3.25,4.84846354166667,"Train"
5.2,4.72779230769231,"Train"
5.11,4.74891978609626,"Train"
4.35,4.60038524590164,"Train"
3.52,5.31951792114695,"Train"
3.1,5.53082792792793,"Train"
4.96,4.30891047619048,"Train"
4.15,6.10902420856611,"Train"
5.5,5.05364184397163,"Train"
5.7,5.66984050179212,"Train"
5.63,5.8146493955095,"Train"
5.26,5.40015851449275,"Train"
5.98,5.28710774410774,"Train"
7.38,5.44094642857143,"Train"
6.59,5.00938686868687,"Train"
6.5,4.95683541666667,"Train"
4.38,5.24598492907801,"Train"
5.34,5.19887134502924,"Train"
5.05,3.99641047619048,"Train"
4.78,4.57379814814815,"Train"
4,4.60370809248555,"Train"
3.96,4.90996682098765,"Train"
4.81,4.80877304964539,"Train"
4.69,5.04357770961145,"Train"
5.17,5.77224011299435,"Train"
6.02,5.88729019607843,"Train"
3.78,5.04828795811518,"Train"
3.46,6.81145020325203,"Train"
5.24,4.27342487046632,"Train"
4.72,5.13279401709402,"Train"
5.25,5.70906632653061,"Train"
5.25,5.53026363636364,"Train"
4.97,5.14135984848485,"Train"
6.54,5.69505248618785,"Train"
6.16,5.65860347985348,"Train"
6.94,5.54970666666667,"Train"
6.69,5.71287783595113,"Train"
2.97,4.55331521739131,"Train"
3.88,5.17655053191489,"Train"
4.04,4.31008808290155,"Train"
4.62,4.84160734463277,"Train"
4.74,5.8824776119403,"Train"
5.27,6.89331367041198,"Train"
3.53,6.14961996336996,"Train"
5.41,3.93780203045685,"Train"
4.02,4.70675287356322,"Train"
5.3,5.50718262411347,"Train"
5.21,5.36680357142857,"Train"
5.38,5.38222612612613,"Train"
6.29,5.56030683760684,"Train"
5.69,5.40801996527778,"Train"
5.01,5.32975265957447,"Train"
5.22,5.21976785714286,"Train"
5.01,5.09985677083333,"Train"
5.89,4.99618047882136,"Train"
6.03,5.39369089147287,"Train"
3.9,5.41205017921147,"Train"
6.42,4.98479119850187,"Train"
5.44,5.25780462962963,"Train"
3.19,5.2038641025641,"Train"
2.99,4.28096296296296,"Train"
3.79,3.52308974358974,"Train"
3.22,3.89403388278388,"Train"
3.57,2.74107442348008,"Train"
4.39,4.58096632124352,"Train"
4.72,4.80204891304348,"Train"
4.87,5.40292063492064,"Train"
4.61,5.6427137254902,"Train"
2.58,5.81940925925926,"Train"
6.73,4.78276453488372,"Train"
6.12,5.38110580524345,"Train"
6.06,5.36375205761317,"Train"
5.79,5.38081031307551,"Train"
5.67,5.5221884469697,"Train"
5.25,5.31026335174954,"Train"
5.16,5.21662275985663,"Train"
4.59,5.06311384335155,"Train"
5.39,5.1541027027027,"Train"
5.99,5.18822366148532,"Train"
1.96,5.19708857142857,"Train"
3.82,5.47158481262327,"Train"
3.69,3.65456779661017,"Train"
3.56,2.99096247818499,"Train"
4.56,4.94844504504504,"Train"
5.36,5.30761393596987,"Train"
5.11,5.67687070707071,"Train"
4.03,4.58786080586081,"Train"
3.01,5.85344723618091,"Train"
3.89,4.89462137681159,"Train"
6.71,5.12464670138889,"Train"
6.04,5.44426340996169,"Train"
5.2,5.67741762452107,"Train"
5.94,5.55533620689655,"Train"
3.63,4.91207453936349,"Train"
5.16,4.34340759930915,"Train"
4.7,5.47637087912088,"Train"
5.28,5.20207329842932,"Train"
4.13,5.10673517382413,"Train"
3.13,5.41970812603648,"Train"
4,3.60891005291005,"Train"
4.19,3.63434990253411,"Train"
3.63,3.71452247191011,"Train"
3.01,3.11632892416226,"Train"
5.69,5.05077777777778,"Train"
4.35,5.27012172284644,"Train"
4.46,5.59183512544803,"Train"
4.93,4.89756199677939,"Train"
4.24,5.07446062271062,"Train"
6.73,5.18115025906736,"Train"
4.56,5.41271502590674,"Train"
5.74,4.40244561403509,"Train"
5.42,5.62382252252252,"Train"
4.78,5.01920880149813,"Train"
4.78,5.07869047619048,"Train"
3.66,4.56740780141844,"Train"
4.43,4.76628315412186,"Train"
4.69,4.4971231884058,"Train"
4.14,4.80286446886447,"Train"
3.79,4.87283786231884,"Train"
3.78,3.96617085427136,"Train"
3.8,3.70110838445808,"Train"
3.64,3.93497377326565,"Train"
3.26,3.82905436720142,"Train"
3.41,3.74136968085106,"Train"
3.64,3.45425423728814,"Train"
2.66,3.9251335078534,"Train"
4,5.15793455497382,"Train"
3.31,5.37544277108434,"Train"
5.17,5.11979649122807,"Train"
5.68,5.28498803418803,"Train"
5.33,5.37991710758377,"Train"
5,5.15557340241796,"Train"
4.26,4.54548924731183,"Train"
4.8,4.84841577060932,"Train"
4.35,5.12811426116838,"Train"
4.46,4.47876799242424,"Train"
3.86,4.53943922651934,"Train"
4.94,4.6161734496124,"Train"
4.87,4.99075125628141,"Train"
3.17,5.35471305841924,"Train"
3.58,3.59703894927536,"Train"
3.41,3.55896978557505,"Train"
4.1,3.53149529190207,"Train"
3.9,3.92797302504817,"Train"
2.39,3.87688857142857,"Train"
1.78,4.60337192982456,"Train"
5.56,5.446925,"Train"
5.45,5.79293396226415,"Train"
5.52,5.47914361702128,"Train"
4.33,5.37013023679417,"Train"
4.18,5.42902956989247,"Train"
3.67,4.88119400352734,"Train"
5.21,4.50580456852792,"Train"
4.27,4.20548168498168,"Train"
4.36,4.81905026455027,"Train"
4.78,4.72272708333333,"Train"
4.02,3.35330076628352,"Train"
3.22,3.51346068376068,"Train"
3.17,3.63900396825397,"Train"
3.35,3.51631140350877,"Train"
3.43,3.62506586826347,"Train"
4.03,5.07620017636684,"Train"
3.3,3.9059296875,"Train"
5.2,3.96538069216758,"Train"
5.47,5.09949673202614,"Train"
5.07,5.29812525879917,"Train"
4.72,5.44300096899225,"Train"
2.69,5.09326396396396,"Train"
0.98,4.4203149078727,"Train"
6.36,4.36734489402698,"Train"
5.38,4.46385675675676,"Train"
3.45,4.79568983957219,"Train"
4.39,3.11240207156309,"Train"
3.48,3.5047201754386,"Train"
3.44,3.58724054054054,"Train"
3.93,3.77516856060606,"Train"
3.54,3.58394532627866,"Train"
2.97,3.71036898839138,"Train"
3.64,3.93873450586265,"Train"
3.68,4.09629119850187,"Train"
3.58,3.98366228070176,"Train"
5.12,5.24139329805996,"Train"
5.92,5.29224731182796,"Train"
5.08,5.46565949820789,"Train"
4.11,6.39130230496454,"Train"
3.84,4.60219333333333,"Train"
3.82,3.39438342967245,"Train"
1.2,4.71162345679012,"Train"
6.31,4.05915421455939,"Train"
2.79,3.78432892416226,"Train"
4.12,3.29907491582492,"Train"
3.77,3.92623756906077,"Train"
3.38,3.65228136200717,"Train"
3.92,3.66673011363636,"Train"
3.71,3.79675,"Train"
3.34,3.69436396396396,"Train"
3.86,3.69644836956522,"Train"
3.41,3.96402806122449,"Train"
4.86,5.0206,"Train"
4.84,4.68562784090909,"Train"
3.94,5.58094554455446,"Train"
1.88,4.85112271062271,"Train"
4.1,3.43581986531987,"Train"
3.38,4.21420527306968,"Train"
2.96,3.7514393115942,"Train"
